time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
1643.32300019,0.02639822,0.00246052,0.06700000,0.77988085,0.37964800,0.84685223
1643.42300010,0.03150307,0.00827566,0.06900000,0.79397118,0.38185889,0.82640698
1643.52300000,0.03768625,0.01510618,0.07400000,0.82407377,0.38987885,0.83696449
1643.62300014,0.04646296,0.01926898,0.08990000,0.80102736,0.39152487,0.84868487
1643.72300005,0.04837839,0.02222097,0.09200000,0.80045764,0.40206263,0.85417377
1643.82300019,0.06130078,0.02031290,0.08890000,0.82928427,0.19270490,0.85603101
1643.92300010,0.05786711,0.01999545,0.08590000,0.82081557,0.18953470,0.85625883
1644.02400017,0.05293038,0.02194893,0.08590000,0.79279577,0.19048730,0.87854594
1644.12400007,0.04893944,0.02265791,0.08390000,0.80548629,0.19627500,0.87943862
1644.22400022,0.05081583,0.02334784,0.08590000,0.82142841,0.20757975,0.87006607
1644.32400012,0.04070896,0.01772655,0.08290000,0.81136577,0.20511494,0.87073993
1644.42400002,0.03920455,0.01869367,0.08390000,0.80542887,0.21659719,0.86764208
1644.52400017,0.03875505,0.02250302,0.09190000,0.78969814,0.22729952,0.89615260
1644.62400007,0.04067967,0.02531648,0.09290000,0.77476423,0.22813522,0.91193195
1644.72400022,0.04220144,0.02629674,0.09500000,0.79335418,0.23044557,0.94818517
1644.82400012,0.02998400,0.02497698,0.07600000,0.78992094,0.22807726,0.91132289
1644.92400002,0.03701846,0.02631907,0.08190000,0.79407199,0.23568797,0.89417802
1645.02400017,0.03365404,0.03039450,0.08190000,0.78747942,0.23246923,0.85787094
1645.12400007,0.02992960,0.03398674,0.08590000,0.80569751,0.24023888,0.85886254
1645.22500014,0.02885767,0.03578931,0.08790000,0.79652053,0.24960724,0.85509639
1645.32500005,0.02521569,0.03183299,0.08290000,0.77060964,0.25126916,0.83639407
1645.42500019,0.02782007,0.03392483,0.08990000,0.78942818,0.25657834,0.83550130
1645.52500010,0.02801108,0.03480502,0.08890000,0.78359995,0.25258931,0.81663431
1645.62500000,0.02990607,0.03792726,0.09090000,0.80283846,0.26048135,0.79702129
1645.72500014,0.03177716,0.03872741,0.09390000,0.77077250,0.26024614,0.80145683
1645.82500005,0.03269399,0.03988825,0.09880000,0.77557848,0.26314314,0.82184987
1645.92500019,0.02799723,0.03890714,0.09390000,0.79309616,0.26514149,0.81413581
1646.02500010,0.01994627,0.03631317,0.08590000,0.76317273,0.26556746,0.79275901
1646.12500000,0.01688008,0.03740325,0.07790000,0.75312283,0.26459136,0.82067077
1646.22500014,0.01653061,0.03678830,0.08390000,0.72075268,0.26041292,0.84123883
1646.32600021,0.01458165,0.03806147,0.09390000,0.70359010,0.25590161,0.81468347
1646.42600012,0.01190894,0.03941341,0.09390000,0.68831770,0.25983050,0.77334033
1646.52600002,0.00726071,0.03909184,0.09280000,0.70338492,0.25951150,0.79655741
1646.62600017,0.00436352,0.04084727,0.10190000,0.70106948,0.26308154,0.86837163
1646.72600007,0.00545832,0.03778421,0.09090000,0.72745903,0.26681892,0.82806820
1646.82600021,0.00782234,0.03670574,0.07990000,0.70332825,0.25810408,0.79330103
1646.92600012,0.00528412,0.04233117,0.07690000,0.72138293,0.26699956,0.76190578
1647.02600002,0.00587875,0.04397022,0.07480000,0.72615010,0.27908087,0.74045778
1647.12600017,0.00400206,0.04408881,0.07590000,0.73208517,0.27867354,0.73286360
1647.22600007,0.00425797,0.04509235,0.08080000,0.73258029,0.28762805,0.72956457
1647.32600021,0.00832047,0.04788914,0.07990000,0.74083076,0.28065537,0.73239262
1647.42700005,0.01148167,0.05149302,0.07780000,0.75471234,0.28186063,0.74952545
1647.52700019,0.01166175,0.05073937,0.07720000,0.77593915,0.27463263,0.75302374
1647.62700009,0.00948906,0.05383120,0.08180000,0.78482165,0.27716930,0.74995225
1647.72700000,0.00878700,0.05379627,0.08180000,0.79659698,0.28880453,0.73536683
1647.82700014,0.01422016,0.04548546,0.09320000,0.80628344,0.28232849,0.76325006
1647.92700005,0.01329448,0.06055169,0.09280000,0.81492304,0.29957216,0.76575804
1648.02700019,0.01524839,0.04567030,0.08520000,0.79687700,0.28118195,0.70539303
1648.12700009,0.01856199,0.06316726,0.06480000,0.83995903,0.29270447,0.67757213
1648.22700000,0.01826324,0.05973294,0.06480000,0.83174526,0.28801636,0.68396307
1648.32700014,0.01890883,0.04322125,0.05920000,0.84326199,0.26918621,0.66237822
1648.42700005,0.02161841,0.06133754,0.06380000,0.86350792,0.28235695,0.70414215
1648.52800012,0.02057975,0.04147920,0.06920000,0.87308372,0.25897264,0.72566023
1648.62800002,0.02048694,0.04038769,0.07610000,0.88151575,0.25285082,0.73454371
1648.72800016,0.01767323,0.04334694,0.07020000,0.84967472,0.25075554,0.74467704
1648.82800007,0.01804071,0.04478921,0.06320000,0.83273424,0.24869051,0.74494854
1648.92800021,0.01826905,0.04246848,0.06210000,0.82075258,0.24556438,0.73611572
1649.02800012,0.02151121,0.03876851,0.05920000,0.79978797,0.24046248,0.73618008
1649.12800002,0.02145201,0.03869692,0.05610000,0.84166353,0.23492256,0.76644426
1649.22800016,0.02225695,0.03867865,0.05520000,0.83932914,0.23399342,0.73825014
1649.32800007,0.01548918,0.02994804,0.05510000,0.83376770,0.20778927,0.75115297
1649.42800021,0.01537764,0.02873218,0.05710000,0.83783293,0.21177290,0.74700919
1649.52800012,0.01457239,0.02997441,0.06310000,0.82886425,0.21241606,0.77113999
1649.62900019,0.01532002,0.02570052,0.06010000,0.82173291,0.21157522,0.75989780
1649.72900009,0.01563511,0.02466462,0.05910000,0.79859429,0.20574492,0.76120551
1649.82900000,0.02425038,0.01970581,0.06810000,0.79444392,0.19195712,0.73481178
1649.92900014,0.02110485,0.02019394,0.06710000,0.82330055,0.19724051,0.77072526
1650.02900004,0.01663948,0.01978529,0.05500000,0.80742333,0.19523111,0.76702126
1650.12900019,0.00817917,0.02066473,0.05110000,0.74925869,0.18924630,0.76390450
1650.22900009,0.00726602,0.02058580,0.05110000,0.73043154,0.18580468,0.75712044
1650.32900000,0.00586668,0.01769271,0.04900000,0.71875700,0.18547888,0.77366315
1650.42900014,0.00378167,0.01648875,0.05510000,0.70592081,0.18634943,0.79323411
1650.52900004,0.00064131,0.01346806,0.05710000,0.72181439,0.17931776,0.78602184
1650.62900019,0.00213637,0.01032308,0.06300000,0.69216153,0.17897510,0.81238455
1650.73000002,0.00219905,0.00880819,0.05800000,0.70800180,0.18258763,0.80628662
1650.83000016,0.00151022,0.00835100,0.05710000,0.70610754,0.17577138,0.80102535
1650.93000007,0.00161677,0.00697396,0.06000000,0.68219477,0.17461344,0.79710549
1651.03000021,0.00276864,0.00536513,0.06500000,0.67038660,0.17297555,0.81191098
1651.13000011,0.00259727,0.00439820,0.06000000,0.69931646,0.17149006,0.81990715
1651.23000002,0.00086778,0.00201667,0.05800000,0.70184954,0.17497220,0.83057033
1651.33000016,0.00202057,0.00263956,0.06600000,0.69253390,0.17124583,0.83602904
1651.43000007,0.00046758,0.00486121,0.07210000,0.69783488,0.16876240,0.90003244
1651.53000021,0.00253687,0.00443331,0.07100000,0.71438888,0.17155961,0.90954595
1651.63000011,0.00058082,0.00434542,0.06700000,0.68702409,0.17620622,0.90477638
1651.73000002,0.00117661,0.00027492,0.06600000,0.68193803,0.17813777,0.90455480
1651.83100009,0.00109526,0.00413768,0.06600000,0.69777136,0.18990485,0.89712190
1651.93099999,0.00439777,0.00444293,0.06000000,0.73735902,0.19543545,0.83199856
1652.03100014,0.00507341,0.00309200,0.05800000,0.73006450,0.18355383,0.83684420
1652.13100004,0.00266018,0.00082671,0.05900000,0.75425148,0.18624657,0.85898586
1652.23100019,0.00156511,0.00124516,0.06000000,0.71455240,0.18852687,0.85490746
1652.33100009,0.00177230,0.00514091,0.05800000,0.71628858,0.20481236,0.86692258
1652.43099999,0.00134366,0.00881672,0.06400000,0.72702988,0.21205517,0.90552260
1652.53100014,0.00061159,0.00027561,0.06700000,0.73410822,0.19712435,0.90525716
1652.63100004,0.00338321,0.00045155,0.06000000,0.73165271,0.19221675,0.90126820
1652.73100019,0.00374360,0.00206529,0.05500000,0.72428983,0.19544190,0.85575032
1652.83100009,0.00511527,0.00323636,0.05300000,0.71689267,0.20075790,0.83057937
1652.93200016,0.00693078,0.01581057,0.05000000,0.76054416,0.21851165,0.84412681
1653.03200006,0.00690805,0.02101758,0.04990000,0.73507236,0.21871606,0.80819789
1653.13200021,0.00232396,0.01705782,0.04990000,0.67683305,0.21382150,0.82262952
1653.23200011,0.00153146,0.01697600,0.04990000,0.67319277,0.21662304,0.84586578
1653.33200002,0.00488928,0.01640594,0.04590000,0.74880342,0.21639226,0.82688044
1653.43200016,0.00437677,0.01617046,0.04090000,0.70802330,0.21890362,0.81228651
1653.53200006,0.00582744,0.02304389,0.03390000,0.76494142,0.23086626,0.79794337
1653.63200021,0.00397040,0.02592076,0.03490000,0.69689777,0.23828649,0.80274644
1653.73200011,0.00592765,0.02576360,0.03190000,0.75136161,0.23383269,0.79809526
1653.83200002,0.00152947,0.02541064,0.04290000,0.68265215,0.22634107,0.82587122
1653.93200016,0.00245967,0.02544150,0.04090000,0.66895768,0.23216483,0.82255589
1654.03299999,0.00310064,0.02846728,0.03890000,0.67544036,0.23351559,0.83029081
1654.13300014,0.00040131,0.02850068,0.03790000,0.66884788,0.23922638,0.81253743
1654.23300004,0.00233267,0.02958122,0.03890000,0.67524075,0.24148484,0.79988434
1654.33300018,0.00097725,0.02975323,0.03390000,0.69317036,0.24070622,0.81175635
1654.43300009,0.00135424,0.03094860,0.03000000,0.70291621,0.24826608,0.82502857
1654.53299999,0.00452429,0.03215122,0.03590000,0.69839967,0.26068500,0.78570623
1654.63300014,0.00395017,0.03374991,0.03790000,0.67965437,0.25243801,0.74550031
1654.73300004,0.00439791,0.03367474,0.03490000,0.66118673,0.25993800,0.74043100
1654.83300018,0.00082184,0.03407381,0.02290000,0.66571612,0.26068587,0.72224614
1654.93300009,0.00136899,0.03300630,0.01990000,0.67399346,0.25092237,0.71914604
1655.03299999,0.00176126,0.03226574,0.01890000,0.67460833,0.25003232,0.72567123
1655.13400006,0.00234389,0.03665169,0.01990000,0.67455216,0.26053123,0.71947662
1655.23400021,0.00519266,0.04176070,0.02990000,0.65475943,0.26285112,0.70709639
1655.33400011,0.00585769,0.03609941,0.02990000,0.67891622,0.25669121,0.66999167
1655.43400002,0.01025713,0.02953441,0.03090000,0.72722098,0.23029802,0.66556933
1655.53400016,0.01044639,0.02994199,0.02990000,0.73182098,0.23250565,0.67020804
1655.63400006,0.01026004,0.04230049,0.01880000,0.71505861,0.26154602,0.66664370
1655.73400021,0.00853553,0.04221842,0.01790000,0.69993136,0.26848884,0.65661341
1655.83400011,0.00539316,0.04171683,0.02090000,0.70097674,0.26894331,0.66679659
1655.93400002,0.00768617,0.03194938,0.00580000,0.71195503,0.24791402,0.68407396
1656.03400016,0.00757247,0.02939588,0.00190000,0.71620976,0.23073464,0.67955079
1656.13400006,0.00628999,0.02006081,0.00510000,0.73447606,0.22586791,0.68835739
1656.23500013,0.00729397,0.01891925,0.00700000,0.75305383,0.23172760,0.67343289
1656.33500004,0.00613430,0.02365630,0.01710000,0.76063203,0.22319310,0.65237572
1656.43500018,0.00354732,0.02628415,0.01900000,0.73146418,0.22938000,0.71997789
1656.53500009,0.00216898,0.02798742,0.01510000,0.73241670,0.22926820,0.71909444
1656.63499999,0.00084238,0.02850369,0.00600000,0.72642331,0.23883203,0.70644419
1656.73500013,0.00273298,0.02731906,0.00710000,0.73611450,0.23736134,0.71001479
1656.83500004,0.00568928,0.02579520,0.01700000,0.73531989,0.23871258,0.74694414
1656.93500018,0.01236636,0.03491981,0.01800000,0.75066915,0.24463753,0.75459587
1657.03500009,0.01962796,0.03535864,0.01500000,0.82843263,0.23720018,0.76219192
1657.13499999,0.01427581,0.03191318,0.02000000,0.82127655,0.23636611,0.74907442
1657.23500013,0.00903026,0.02641012,0.02200000,0.79466074,0.22159658,0.76091538
1657.33600020,0.00852172,0.02746544,0.02310000,0.79198011,0.22559656,0.75213543
1657.43600011,0.01272163,0.03119118,0.02400000,0.77476185,0.22626881,0.72891384
1657.53600001,0.01453091,0.03530585,0.03010000,0.77766826,0.22667964,0.76612469
1657.63600016,0.01764629,0.03519742,0.03110000,0.81289908,0.22310314,0.80907630
1657.73600006,0.01787429,0.03287172,0.03300000,0.82621965,0.22786451,0.83130392
1657.83600020,0.02603906,0.03537552,0.02210000,0.86172768,0.22322955,0.77703746
1657.93600011,0.02263178,0.04135520,0.01810000,0.86056112,0.22952558,0.75578772
1658.03600001,0.02210434,0.03222636,0.02110000,0.83864848,0.22094861,0.76446532
1658.13600016,0.02491830,0.02724204,0.01900000,0.84767562,0.21604014,0.77003756
1658.23600006,0.02663389,0.02570692,0.02200000,0.85215784,0.21440274,0.78882323
1658.33600020,0.01431704,0.02570744,0.03710000,0.79683450,0.21221256,0.86761996
1658.43700004,0.01826063,0.02674919,0.03610000,0.83957608,0.21441190,0.90362268
1658.53700018,0.02071524,0.09251205,0.03370000,0.85663140,0.28324711,0.90647373
1658.63700008,0.02288706,0.02363477,0.03400000,0.84200827,0.20796648,0.92563112
1658.73699999,0.02459142,0.01722997,0.03210000,0.84263275,0.19883189,0.93634517
1658.83700013,0.02911881,0.10483861,0.02570000,0.81957382,0.29466277,0.86787950
1658.93700004,0.02989454,0.01206510,0.02800000,0.83019854,0.19131941,0.90794217
1659.03700018,0.02532478,0.10270105,0.03170000,0.84932452,0.28777697,0.88965916
1659.13700008,0.02690792,0.01316107,0.03490000,0.84719947,0.20225155,0.87758529
1659.23699999,0.02721906,0.00561097,0.03800000,0.82851236,0.19779107,0.88221904
1659.33700013,0.02027605,0.11158397,0.03660000,0.81457079,0.31151421,0.89540997
1659.43700004,0.02434652,0.00827930,0.03200000,0.80618051,0.20867890,0.85901473
1659.53800011,0.01653938,0.09741201,0.00940000,0.76698700,0.30003190,0.77917598
1659.63800001,0.00480677,0.09143629,0.00730000,0.74889757,0.29697394,0.78292411
1659.73800015,0.00429746,0.08952911,0.00130000,0.75370263,0.28864210,0.77364478
1659.83800006,0.01102856,0.09147907,0.00170000,0.75237717,0.29069106,0.79617597
1659.93800020,0.01435857,0.09436504,0.00680000,0.73702927,0.29469886,0.77485744
1660.03800011,0.00791130,0.11349917,0.00530000,0.72333059,0.32499387,0.72923982
1660.13800001,0.00266456,0.13439505,0.01340000,0.70414031,0.36633396,0.72773216
1660.23800015,0.00321333,0.14944890,0.00450000,0.71375619,0.39554652,0.71359191
1660.33800006,0.00086920,0.14793561,0.00740000,0.69860227,0.40050450,0.71802849
1660.43800020,0.00477684,0.13799914,0.00360000,0.70394297,0.37843781,0.73389498
1660.53800011,0.01107779,0.13040741,0.00070000,0.69176193,0.36657260,0.72285362
1660.63900018,0.01462261,0.12029476,0.01330000,0.67671715,0.35128829,0.73848613
1660.73900008,0.01494936,0.11068210,0.01730000,0.67774841,0.33394981,0.73780203
1660.83899999,0.01429137,0.10062687,0.02130000,0.68351238,0.32495746,0.73162955
1660.93900013,0.01366984,0.10167062,0.03420000,0.68363245,0.32192506,0.74759284
1661.03900003,0.01311609,0.09819215,0.02930000,0.67417482,0.31473560,0.75583672
1661.13900018,0.00627097,0.09346333,0.01330000,0.66799639,0.31129148,0.74940680
1661.23900008,0.00847559,0.07440352,0.03080000,0.65071261,0.27944635,0.74862053
1661.33899999,0.00667996,0.06001523,0.01220000,0.66678022,0.26718758,0.70466408
1661.43900013,0.00645183,0.05315030,0.02610000,0.67703346,0.26384517,0.68759806
1661.53900003,0.01115130,0.05865534,0.04920000,0.65385419,0.27161242,0.68995367
1661.63900018,0.02915909,0.06332288,0.05520000,0.72417656,0.27582047,0.70057002
1661.74000001,0.01432080,0.06554491,0.04930000,0.66750366,0.28286081,0.66783589
1661.84000015,0.01950468,0.07325003,0.06520000,0.75234985,0.29983541,0.68645216
1661.94000006,0.00538614,0.06236409,0.06720000,0.72606810,0.28354634,0.73131752
1662.04000020,0.00868316,0.04998172,0.06510000,0.70766297,0.27759442,0.72368156
1662.14000010,0.00999480,0.04604470,0.06510000,0.70305843,0.26653250,0.72297291
1662.24000001,0.01091123,0.04533646,0.06810000,0.66732017,0.26558692,0.73347872
1662.34000015,0.00847679,0.05038803,0.08510000,0.65212222,0.26993773,0.76297754
1662.44000006,0.00878232,0.04940001,0.09110000,0.64813309,0.27075022,0.76458523
1662.54000020,0.00117771,0.04817201,0.09710000,0.67156912,0.26251582,0.76775578
1662.64000010,0.00202875,0.05001974,0.10820000,0.66918727,0.26466727,0.84051952
1662.74000001,0.00150712,0.04873950,0.10810000,0.67808827,0.25950213,0.78827834
1662.84100008,0.02302935,0.04196748,0.09910000,0.74694287,0.25954383,0.78706365
1662.94099998,0.02487282,0.04282736,0.09910000,0.74190313,0.26227550,0.76127289
1663.04100013,0.02530976,0.04408964,0.10510000,0.74437601,0.26576330,0.75926973
1663.14100003,0.02199029,0.04511094,0.11910000,0.75628569,0.25864895,0.84894739
1663.24100018,0.02257340,0.04496678,0.12010000,0.75865445,0.25613597,0.85815678
1663.34100008,0.01980281,0.04515871,0.12710000,0.69887240,0.25430810,0.92019166
1663.44099998,0.01412953,0.04623912,0.13710000,0.70410024,0.25129190,0.90799551
1663.54100013,0.02276291,0.04589499,0.13310000,0.74672217,0.25539777,0.88801159
1663.64100003,0.02862588,0.04546173,0.13400000,0.76701971,0.26026903,0.89238029
1663.74100018,0.03358713,0.04325453,0.12510000,0.78574178,0.25650106,0.86399474
1663.84100008,0.03277934,0.04376065,0.12910000,0.79376672,0.25565454,0.87698331
1663.94200015,0.02949787,0.04095907,0.12910000,0.76411851,0.24535302,0.88479220
1664.04200006,0.02741243,0.03852543,0.13710000,0.75790162,0.24657620,0.91802333
1664.14200020,0.02692893,0.03745921,0.14500000,0.75069391,0.24722785,0.91913630
1664.24200010,0.02716506,0.04086489,0.15600000,0.73818323,0.24742473,0.91792315
1664.34200001,0.02047517,0.04349215,0.16710000,0.69778884,0.24493873,0.92569323
1664.44200015,0.02144532,0.04491902,0.17010000,0.68915989,0.25690689,0.93357944
1664.54200006,0.01860341,0.04545782,0.17010000,0.68797316,0.25613502,0.96808624
1664.64200020,0.01535821,0.04429318,0.18010000,0.71929874,0.24618034,0.99133273
1664.74200010,0.01378638,0.04512689,0.18910000,0.68285940,0.24768838,0.95276117
1664.84200001,0.01047873,0.04877086,0.20110000,0.68070821,0.24795355,0.95763715
1664.94200015,0.00806214,0.04945141,0.20120000,0.67172293,0.23900039,0.94764356
1665.04300022,0.00717182,0.05368319,0.20720000,0.65410919,0.25234783,0.94246357
1665.14300013,0.01974254,0.05495755,0.17320000,0.67078749,0.24779571,0.90505094
1665.24300003,0.02503482,0.04950311,0.15710000,0.71135180,0.24707932,0.89408344
1665.34300017,0.02482422,0.04355798,0.14010000,0.73739060,0.23637982,0.84358823
1665.44300008,0.02030527,0.04364466,0.14010000,0.70061800,0.23665130,0.85345169
1665.54300022,0.01825603,0.04439558,0.14410000,0.71891332,0.23022136,0.92574353
1665.64300013,0.02191557,0.02080764,0.12700000,0.69151457,0.19808188,0.85145015
1665.74300003,0.02576506,0.01815632,0.12000000,0.75919245,0.19486113,0.84775657
1665.84300017,0.02634536,0.01688703,0.12000000,0.74004529,0.19523868,0.86403256
1665.94300008,0.03161912,0.02669984,0.12000000,0.73204563,0.19910112,0.87631860
1666.04300022,0.02670024,0.01695809,0.09900000,0.71898764,0.18998764,0.86386028
1666.14400005,0.02546435,0.01368528,0.09700000,0.74430885,0.18156747,0.88030756
1666.24400020,0.02393607,0.01098111,0.09800000,0.66608730,0.18018797,0.87952726
1666.34400010,0.02273681,0.01117172,0.09900000,0.68757560,0.18796054,0.89099460
1666.44400001,0.02470447,0.01274124,0.10400000,0.72462882,0.18697967,0.83348274
1666.54400015,0.02371886,0.01230713,0.09600000,0.67638712,0.18804769,0.84992704
1666.64400005,0.02089251,0.01186056,0.09500000,0.70101313,0.18439678,0.86107547
1666.74400020,0.02152257,0.00466356,0.08190000,0.70518761,0.17007296,0.87273566
1666.84400010,0.02000225,0.00097975,0.07590000,0.72717006,0.16722559,0.83679810
1666.94400001,0.01703809,0.00039174,0.08000000,0.70001761,0.17242172,0.80640016
1667.04400015,0.01664443,0.00243578,0.07500000,0.68586067,0.18034159,0.81932027
1667.14400005,0.01869054,0.00190889,0.08300000,0.68055009,0.17999654,0.82685256
1667.24500012,0.01956161,0.00372872,0.07900000,0.69396241,0.18199671,0.82346515
1667.34500003,0.02090984,0.00964151,0.07590000,0.70203247,0.19098799,0.83502024
1667.44500017,0.02072503,0.01125713,0.08190000,0.66934386,0.19581400,0.87645076
1667.54500008,0.01688718,0.00960589,0.08500000,0.64293367,0.19662442,0.89451012
1667.64500022,0.01716896,0.00916934,0.08690000,0.64400460,0.19280274,0.87339792
1667.74500012,0.01205462,0.01241879,0.08490000,0.64121305,0.20413065,0.85964797
1667.84500003,0.01381131,0.01663694,0.08490000,0.67754573,0.21400728,0.88869650
1667.94500017,0.01888523,0.01973926,0.08690000,0.69316759,0.21653439,0.87965724
1668.04500008,0.01981073,0.01979128,0.08690000,0.69111459,0.22398575,0.88233609
1668.14500022,0.02220576,0.01875911,0.08590000,0.71654556,0.21899055,0.89286789
1668.24500012,0.02410502,0.01823837,0.08590000,0.71819060,0.22350435,0.90190764
1668.34600019,0.01483943,0.02333155,0.08490000,0.65518642,0.22585502,0.90249664
1668.44600010,0.01525089,0.02290547,0.08600000,0.66052326,0.22898109,0.89445492
1668.54600000,0.01465012,0.02538925,0.09090000,0.65355430,0.23389568,0.86499316
1668.64600015,0.01337904,0.02597655,0.08990000,0.65075885,0.24783706,0.83698710
1668.74600005,0.01520431,0.02998131,0.08390000,0.65780437,0.25378830,0.84432969
1668.84600019,0.01542518,0.03061476,0.08390000,0.66279950,0.25292774,0.82542138
1668.94600010,0.01712382,0.03532626,0.08190000,0.67599177,0.26002408,0.82325453
1669.04600000,0.01792234,0.03580321,0.07990000,0.73051913,0.26609319,0.80323382
1669.14600015,0.01707637,0.03410509,0.07990000,0.74130732,0.26730347,0.80391248
1669.24600005,0.01145513,0.03432317,0.08090000,0.68850859,0.26235403,0.78832026
1669.34600019,0.01127380,0.03424546,0.07990000,0.69842406,0.26235972,0.78651306
1669.44600010,0.01032570,0.03538743,0.07990000,0.67996300,0.25941140,0.77922792
1669.54700017,0.01016473,0.08463237,0.08620000,0.70586234,0.32556968,0.82010622
1669.64700007,0.01189070,0.03393319,0.08590000,0.70945222,0.26670764,0.84262430
1669.74700022,0.01560239,0.08714451,0.09320000,0.73091063,0.33300014,0.83571573
1669.84700012,0.01579342,0.08423502,0.09520000,0.73592488,0.32675826,0.85265271
1669.94700003,0.01228275,0.03853744,0.09180000,0.67726082,0.27315076,0.85968206
1670.04700017,0.01144056,0.07403238,0.09420000,0.71633032,0.31097823,0.87728523
1670.14700007,0.00854259,0.04525864,0.08590000,0.72037114,0.26581119,0.85739759
1670.24700022,0.00706655,0.07514728,0.09220000,0.74514483,0.31299136,0.87073470
1670.34700012,0.00754876,0.07416000,0.09320000,0.73542311,0.31691062,0.87332700
1670.44700003,0.00538025,0.05090563,0.08990000,0.73810026,0.27778277,0.85137767
1670.54700017,0.00615276,0.06451940,0.10020000,0.77869891,0.30643865,0.83394505
1670.64800000,0.00601909,0.06366931,0.10110000,0.80908045,0.29919905,0.82188336
1670.74800014,0.00823464,0.06653270,0.09520000,0.80825416,0.30044257,0.81481090
1670.84800005,0.00920278,0.06753872,0.09720000,0.78910344,0.29164267,0.83536211
1670.94800019,0.00557716,0.06479402,0.08720000,0.78974741,0.28293863,0.85236114
1671.04800010,0.00967785,0.06011954,0.08220000,0.77921883,0.28339767,0.89719083
1671.14800000,0.01170561,0.06070485,0.08410000,0.75560918,0.27812064,0.92114246
1671.24800014,0.00896035,0.05740585,0.09420000,0.77281218,0.27549202,0.90532706
1671.34800005,0.00898985,0.05782459,0.09810000,0.79379030,0.27665655,0.92414144
1671.44800019,0.00865857,0.05816940,0.09920000,0.81943154,0.27849520,0.93525713
1671.54800010,0.00688254,0.05503200,0.09810000,0.81210080,0.27333024,0.95126977
1671.64800000,0.00802378,0.05546809,0.09920000,0.79775319,0.26439340,0.95565910
1671.74900007,0.00291136,0.05179907,0.09810000,0.76623852,0.25037697,0.95459499
1671.84900022,0.00123823,0.05191943,0.09720000,0.76660095,0.25035547,0.95829125
1671.94900012,0.00101952,0.05245913,0.10010000,0.73457695,0.25605197,0.99867453
1672.04900002,0.00636867,0.05056125,0.09620000,0.74653965,0.24956585,0.99507779
1672.14900017,0.01325467,0.05098278,0.08910000,0.81216221,0.24908375,0.98837613
1672.24900007,0.00779493,0.04795132,0.09010000,0.77757592,0.23654498,0.97832130
1672.34900022,0.00423526,0.04252837,0.09620000,0.76026009,0.24548842,0.99210711
1672.44900012,0.00871462,0.03767566,0.10110000,0.78071926,0.25130914,1.00462209
1672.54900002,0.00532328,0.03785027,0.10810000,0.78075998,0.24099311,0.99394593
1672.64900017,0.00403714,0.03072249,0.11610000,0.76458077,0.22999060,0.97233525
1672.74900007,0.00000198,0.03097257,0.11410000,0.75678500,0.23373137,0.95368865
1672.85000014,0.00582620,0.03661073,0.09610000,0.76633862,0.23743838,0.94126695
1672.95000005,0.00727470,0.03924256,0.09710000,0.75974352,0.24051247,0.93052434
1673.05000019,0.00889057,0.03947161,0.09710000,0.79743023,0.22817664,0.93866699
1673.15000010,0.01014618,0.03977015,0.09710000,0.78717551,0.23533867,0.97455466
1673.25000000,0.00766224,0.03281737,0.09600000,0.79424739,0.21864700,0.97212427
1673.35000014,0.00100413,0.02589192,0.10300000,0.72217410,0.20924615,0.97497162
1673.45000005,0.00128984,0.02518802,0.10310000,0.72703089,0.20018366,0.99168484
1673.55000019,0.00817268,0.01681242,0.10900000,0.79401372,0.19895956,0.99185568
1673.65000010,0.00788059,0.01554047,0.10900000,0.80085403,0.18364630,1.00847671
1673.75000000,0.01733130,0.00658682,0.10800000,0.82004676,0.17971617,1.03582281
1673.85000014,0.02414372,0.00246795,0.10800000,0.82561392,0.18479797,1.04520993
1673.95100021,0.02072807,0.01240794,0.10010000,0.82946327,0.20352020,1.02773242
1674.05100012,0.01335155,0.01624303,0.10400000,0.79007047,0.20403207,1.00787962
1674.15100002,0.00710228,0.01949994,0.10210000,0.74740354,0.20143205,0.96820165
1674.25100017,0.00050630,0.02157484,0.10410000,0.76415703,0.20087316,0.95338181
1674.35100007,0.00414673,0.01815777,0.10000000,0.76887438,0.19671707,0.95275783
1674.45100021,0.00339604,0.01609711,0.10210000,0.75144256,0.18399902,0.93994935
1674.55100012,0.00388722,0.01645690,0.10700000,0.75611150,0.18740955,0.93988479
1674.65100002,0.00731068,0.01437894,0.11400000,0.77921496,0.17959115,0.94211667
1674.75100017,0.00594105,0.01138788,0.11810000,0.77491333,0.19002709,0.95049546
1674.85100007,0.00315430,0.01453342,0.11700000,0.77994046,0.20018293,0.97830623
1674.95100021,0.00276123,0.01240587,0.11800000,0.78976629,0.20307491,0.96018130
1675.05200005,0.00054198,0.01102571,0.11910000,0.81335005,0.19887598,0.93344936
1675.15200019,0.00169612,0.01331252,0.10900000,0.78276463,0.20412381,0.90951399
1675.25200009,0.00310864,0.01375123,0.11000000,0.77367108,0.20641725,0.91535116
1675.35200000,0.00000323,0.01329436,0.10100000,0.75018791,0.19702402,0.90923744
1675.45200014,0.00076513,0.01478731,0.10110000,0.76777254,0.19771690,0.90957208
1675.55200005,0.00235625,0.01169180,0.10000000,0.77776991,0.18901925,0.89158917
1675.65200019,0.00079149,0.00552391,0.10500000,0.77815793,0.19666127,0.88716267
