time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
278.29999995,0.18105806,0.06026797,0.29010000,0.99494329,0.26874964,0.93246902
278.40000010,0.17993384,0.05563177,0.29000000,1.01598391,0.26616310,0.92136832
278.50000000,0.19109141,0.06129375,0.31000000,1.00719806,0.26278555,0.95390217
278.59999990,0.19812791,0.06810632,0.32800000,1.01177501,0.26470290,0.99417784
278.70000005,0.18121034,0.08235012,0.30800000,0.98276442,0.26734096,0.95003066
278.79999995,0.19265418,0.09135654,0.37000000,0.99431144,0.27470580,1.01861004
278.90000010,0.19551376,0.08804443,0.37800000,1.00688890,0.27368121,1.07246811
279.00000000,0.22078009,0.07158939,0.32700000,1.01589754,0.26013579,1.03011719
279.09999990,0.23283101,0.09400303,0.34800000,1.03329406,0.27385412,1.05995380
279.20000005,0.23527573,0.08570677,0.34800000,1.04030141,0.27088242,1.05601011
279.29999995,0.24028277,0.08802845,0.35000000,1.06386693,0.26554481,1.06822258
279.40000010,0.24208630,0.08545645,0.34800000,1.10326130,0.26417776,1.08882082
279.50000000,0.23992218,0.09702291,0.37000000,1.09987640,0.27439448,1.13500621
279.59999990,0.24272063,0.11025418,0.38600000,1.09592012,0.29255434,1.15348073
279.70000005,0.24438892,0.11163077,0.38900000,1.09537165,0.28968062,1.13375182
279.79999995,0.24412877,0.11528241,0.37200000,1.08766222,0.29860360,1.10501384
279.90000010,0.24461626,0.11584897,0.36900000,1.08031395,0.29711969,1.10280737
280.00000000,0.24905051,0.12727341,0.39400000,1.11290425,0.31991078,1.14430832
280.09999990,0.25346425,0.13121129,0.41000000,1.12231895,0.31840538,1.14883393
280.20000005,0.25486239,0.13157318,0.40500000,1.08555291,0.32175016,1.10740436
280.29999995,0.26063377,0.12877022,0.42100000,1.08085125,0.30899316,1.13491327
280.40000010,0.25543013,0.12496443,0.42200000,1.07059123,0.30946505,1.15133351
280.50000000,0.25584365,0.12434772,0.42200000,1.08400860,0.31360221,1.14137225
280.60100007,0.25502892,0.13005025,0.43900000,1.07462918,0.31752916,1.15289773
280.70099998,0.25562979,0.13086410,0.44000000,1.07838326,0.32325168,1.18112662
280.80100012,0.26298904,0.13070537,0.44100000,1.07484696,0.32565860,1.17333263
280.90100002,0.25301600,0.14327818,0.43900000,1.05732277,0.34855540,1.16234711
281.00099993,0.25104598,0.15256319,0.43500000,1.05018563,0.36428477,1.16176190
281.10100007,0.24717030,0.15277873,0.45000000,1.03254246,0.36902864,1.21679593
281.20099998,0.24502534,0.15385303,0.46000000,1.01777294,0.37071775,1.22175540
281.30100012,0.24244275,0.14721958,0.44900000,1.00614493,0.36674083,1.23665229
281.40100002,0.24290457,0.14665435,0.44400000,1.02793953,0.36442382,1.25960439
281.50099993,0.23965984,0.15785694,0.44000000,0.99986597,0.38262856,1.26536363
281.60100007,0.23727529,0.16400943,0.44100000,1.01887057,0.39389964,1.25093149
281.70099998,0.23506825,0.16629438,0.44300000,1.02934089,0.40530156,1.23377989
281.80100012,0.23618803,0.13095447,0.40900000,1.03058071,0.35901598,1.21972991
281.90100002,0.23638814,0.14012900,0.41000000,1.03247915,0.36349755,1.19799011
282.00099993,0.23388279,0.13894482,0.40600000,1.03051926,0.35913050,1.18308096
282.10100007,0.22841071,0.12844519,0.41700000,1.03023908,0.34948130,1.19655647
282.20099998,0.24039307,0.13570605,0.43900000,1.05401740,0.36258829,1.22738002
282.30100012,0.23815889,0.13599721,0.44100000,1.06189238,0.35737678,1.22455319
282.40100002,0.22961709,0.12902291,0.43200000,1.04987762,0.34735317,1.22996284
282.50099993,0.23243592,0.13450545,0.44600000,1.02970160,0.35018038,1.22276646
282.60100007,0.23489646,0.13233350,0.43810000,1.01128256,0.34931724,1.18117060
282.70099998,0.24142272,0.12193167,0.44010000,1.03276429,0.33684603,1.16564584
282.80100012,0.23649291,0.11252570,0.44210000,1.02406961,0.33496260,1.17921307
282.90100002,0.23501746,0.10957958,0.43910000,1.01653188,0.32590549,1.19055616
283.00099993,0.23366899,0.10386073,0.41510000,1.01157678,0.32394731,1.13402568
283.10100007,0.23038120,0.10063111,0.41100000,0.98548349,0.32209732,1.10747684
283.20099998,0.23131924,0.10247976,0.42100000,0.97481644,0.32952212,1.13511380
283.30100012,0.22969597,0.10020219,0.42000000,0.96714510,0.32254393,1.14932097
283.40100002,0.22240654,0.11228705,0.41600000,0.99089108,0.33275416,1.14086805
283.50200009,0.22444889,0.12297534,0.42100000,0.96404314,0.34113270,1.12632813
283.60200000,0.23753993,0.12473364,0.42200000,0.97677619,0.33948990,1.13693697
283.70199990,0.23645150,0.12591731,0.42300000,0.95714047,0.34929608,1.14256185
283.80200005,0.23596305,0.12258695,0.42100000,0.94486990,0.33756918,1.11099973
283.90199995,0.23541328,0.12240043,0.42100000,0.93022109,0.34084856,1.11475927
284.00200009,0.25421700,0.14034527,0.43710000,0.94091679,0.37211374,1.11433211
284.10200000,0.25592587,0.13412560,0.42710000,0.94882024,0.36554718,1.12704366
284.20199990,0.25161446,0.12565207,0.41510000,0.97861311,0.34162423,1.06677766
284.30200005,0.25305250,0.11276734,0.40910000,0.95884434,0.33363297,1.06515945
284.40199995,0.24027680,0.10348926,0.41410000,0.94473755,0.32716875,1.05980591
284.50200009,0.24905442,0.10984109,0.42010000,0.95527687,0.34153900,1.07108607
284.60200000,0.24820413,0.09356769,0.41100000,0.95808801,0.32004089,1.04964311
284.70199990,0.25163817,0.08552713,0.41300000,0.96563568,0.30894736,1.06945532
284.80200005,0.24971087,0.07803807,0.41300000,0.95027828,0.29499667,1.08225955
284.90199995,0.25145746,0.08729609,0.41400000,0.98120841,0.30438739,1.05845706
285.00200009,0.25158587,0.10106650,0.39900000,0.96506946,0.31485975,1.07536426
285.10200000,0.25496872,0.10278878,0.39000000,0.96673245,0.31994211,1.03881196
285.20199990,0.25244200,0.09845829,0.38900000,0.95697396,0.31848952,1.03672293
285.30200005,0.24989229,0.09655683,0.38400000,0.95106841,0.31123129,1.02517723
285.40199995,0.24815708,0.10512085,0.38500000,0.92280802,0.31282608,1.01736880
285.50200009,0.24679143,0.10394634,0.38210000,0.94883505,0.30940615,1.04452343
285.60200000,0.25527835,0.09529980,0.38210000,0.97854134,0.30632810,1.04496620
285.70199990,0.25465707,0.09315684,0.37800000,1.01613461,0.30944498,1.04635478
285.80200005,0.23724048,0.07361981,0.35500000,0.99991685,0.29296613,1.03278957
285.90199995,0.23465349,0.07081920,0.35100000,1.00925636,0.28305535,1.04304829
286.00200009,0.25376751,0.06719898,0.34900000,1.05007286,0.28252807,1.04466107
286.10200000,0.25160596,0.06431609,0.34400000,1.04753568,0.28290695,1.06138623
286.20199990,0.23856132,0.05258240,0.34610000,1.04502854,0.27257355,1.05506174
286.30299997,0.24034651,0.05629826,0.35500000,1.07269474,0.26910303,1.06447061
286.40300012,0.24115614,0.05776785,0.35300000,1.08688000,0.27829574,1.08450038
286.50300002,0.26168654,0.06928676,0.35800000,1.05831802,0.29174990,1.07113653
286.60299993,0.26362920,0.06913166,0.35200000,1.08514909,0.29678715,1.06861112
286.70300007,0.26009926,0.07247170,0.35700000,1.07056294,0.29780831,1.05976921
286.80299997,0.25431013,0.06588935,0.36700000,1.08352080,0.28557899,1.06820110
286.90300012,0.25118288,0.06594908,0.36600000,1.07715363,0.29440439,1.06836407
287.00300002,0.25098714,0.06702326,0.35400000,1.07269558,0.29609084,1.05535736
287.10299993,0.25306585,0.06885430,0.35500000,1.08178843,0.29556570,1.05700190
287.20300007,0.24439648,0.07528142,0.35410000,1.07075308,0.29985340,1.05710039
287.30299997,0.24069787,0.07729570,0.35300000,1.02180589,0.30371195,1.08454111
287.40300012,0.23635977,0.07641669,0.35200000,1.06037376,0.30044326,1.06653742
287.50300002,0.23746955,0.08100564,0.34800000,1.07371645,0.30691980,1.06507407
287.60299993,0.23370768,0.08026219,0.34610000,1.05375342,0.29979065,1.03920307
287.70300007,0.22994544,0.07920792,0.33300000,1.07524869,0.30067452,1.04190923
287.80299997,0.22716797,0.07805103,0.32400000,1.04243838,0.31373798,1.02442080
287.90300012,0.22303677,0.07870996,0.32100000,1.04879044,0.31726232,1.02548275
288.00300002,0.22027038,0.07627752,0.31510000,1.02597972,0.31145055,1.03028901
288.10299993,0.22039319,0.07064305,0.30600000,1.05173779,0.31038776,0.99402967
288.20300007,0.21667627,0.07101574,0.30700000,1.06178304,0.30410602,1.00417898
288.30299997,0.21570969,0.07230173,0.30900000,1.09102463,0.30267162,1.03037706
288.40300012,0.21006955,0.07395480,0.30800000,1.08700784,0.30996628,1.03159693
288.50300002,0.21326226,0.07327660,0.30600000,1.10343287,0.31426123,1.03758050
288.60299993,0.21258294,0.07801674,0.29500000,1.07343933,0.32163738,0.99797234
288.70300007,0.20796896,0.07973350,0.29210000,1.05350946,0.32629094,0.98774562
288.80299997,0.20534902,0.08332082,0.28000000,1.04757107,0.32377712,0.96842857
288.90300012,0.20064911,0.08527123,0.27600000,1.03114196,0.32442915,0.93732221
289.00300002,0.19857491,0.09305925,0.26410000,1.02281290,0.34548394,0.92053995
289.10299993,0.18610929,0.09080078,0.25200000,1.00192562,0.33780049,0.92215193
289.20400000,0.17295863,0.08502096,0.24200000,1.00419167,0.31701366,0.93315648
289.30399990,0.16629188,0.09945879,0.23910000,1.01003695,0.34774199,0.93872937
289.40400004,0.17277844,0.11066214,0.24600000,1.01684055,0.37099082,0.91507945
289.50399995,0.17134652,0.10576091,0.24300000,1.01402122,0.36024287,0.88964666
289.60400009,0.16633129,0.10649330,0.23710000,1.04944171,0.36011643,0.90946602
289.70400000,0.17434390,0.11354825,0.23300000,1.04425449,0.36583023,0.92072567
289.80399990,0.15662034,0.12890290,0.24200000,1.03910747,0.39627615,0.94923973
289.90400004,0.15458273,0.10131169,0.27700000,1.01865299,0.35182083,0.96918167
290.00399995,0.15573711,0.08716743,0.26500000,1.02748335,0.33203275,0.96893693
290.10400009,0.14918566,0.08670737,0.26300000,1.01702134,0.32498483,0.98435411
290.20400000,0.14675490,0.08629461,0.24200000,1.00843345,0.32416795,0.96294058
290.30399990,0.15174928,0.07982340,0.24210000,1.00238117,0.31844274,0.95624858
290.40400004,0.14931394,0.07918962,0.22800000,1.03390320,0.31766203,0.93547570
290.50399995,0.14950987,0.08068191,0.22100000,1.01318147,0.32134776,0.95097839
290.60400009,0.14644900,0.08375524,0.22500000,0.99387005,0.31849847,0.95855151
290.70400000,0.14477877,0.07753372,0.23810000,0.99089388,0.31170621,0.98692789
290.80399990,0.13226645,0.07650357,0.23700000,0.96454020,0.30556314,1.00242695
290.90400004,0.13062621,0.07019995,0.21500000,0.97869064,0.29159763,0.99568538
291.00399995,0.12361831,0.07245524,0.19400000,0.97429438,0.28858190,0.96355400
291.10400009,0.11259093,0.06208101,0.18910000,0.95800044,0.26990818,0.97329599
291.20400000,0.11093559,0.05523672,0.18500000,0.93564395,0.26520057,0.94329438
291.30399990,0.11030929,0.05859916,0.19700000,0.89518259,0.27750557,0.93794492
291.40400004,0.11382344,0.06057620,0.19600000,0.89538964,0.27858857,0.89801711
291.50399995,0.10547271,0.05143382,0.19610000,0.86587631,0.27177902,0.89169053
291.60400009,0.09840051,0.04120328,0.17600000,0.85749054,0.25840544,0.88130625
291.70400000,0.10431909,0.04449064,0.16700000,0.86492963,0.26552632,0.86258891
291.80399990,0.09346122,0.03358183,0.15200000,0.85722043,0.25166016,0.85733501
291.90400004,0.09140624,0.02940663,0.14400000,0.83274659,0.24998251,0.85091451
292.00399995,0.08151382,0.03153756,0.14600000,0.81898402,0.25426806,0.85681243
292.10500002,0.07770681,0.02888637,0.14900000,0.84120063,0.25026020,0.85261124
292.20499992,0.07408220,0.02800905,0.14600000,0.82228365,0.26234867,0.83676030
292.30500007,0.07458073,0.02614487,0.12800000,0.81144013,0.25776981,0.77877882
292.40499997,0.06919484,0.02371591,0.12200000,0.81429519,0.25479649,0.78761245
292.50500011,0.05491647,0.02408384,0.11600000,0.76328574,0.24709484,0.79292513
292.60500002,0.04944487,0.01462787,0.12200000,0.76645725,0.23706718,0.80337430
292.70499992,0.04101773,0.01731346,0.12400000,0.75950868,0.23687710,0.78692676
292.80500007,0.03224464,0.01920867,0.11900000,0.74968199,0.24290145,0.78362886
292.90499997,0.02501476,0.01321975,0.10700000,0.74178418,0.23455820,0.75815953
293.00500011,0.03005883,0.00960868,0.10000000,0.76206789,0.23413521,0.76821921
293.10500002,0.02655022,0.00288715,0.09800000,0.74687922,0.23096184,0.74849072
293.20499992,0.01800498,0.00417979,0.09600000,0.77027610,0.23166784,0.72586224
293.30500007,0.01194317,0.00183322,0.09000000,0.75512416,0.22780438,0.71065689
293.40499997,0.01158380,0.00195592,0.07900000,0.77114935,0.23318746,0.70410638
293.50500011,0.00925746,0.00378675,0.07600000,0.74179258,0.23616758,0.70629310
293.60500002,0.00252041,0.00042132,0.07400000,0.74134029,0.22723376,0.69819825
293.70499992,0.00137701,0.00170993,0.06600000,0.73506967,0.23053552,0.67532295
293.80500007,0.00450862,0.00109194,0.04800000,0.73652661,0.23422286,0.66757374
293.90499997,0.00753155,0.01135323,0.05410000,0.75790715,0.25293433,0.64619021
294.00500011,0.00027803,0.01274412,0.05600000,0.74485899,0.25102484,0.63895931
294.10500002,0.00193944,0.01733461,0.04800000,0.71075423,0.25367718,0.64245216
294.20499992,0.00173640,0.01564688,0.05400000,0.72699560,0.24865153,0.64986441
294.30500007,0.00265468,0.01514506,0.05000000,0.72637428,0.24455072,0.67213989
294.40499997,0.00384302,0.01693609,0.05200000,0.76759093,0.24183130,0.70445106
294.50500011,0.01032725,0.01919161,0.05000000,0.77022175,0.24379346,0.70754646
294.60500002,0.01156798,0.01691750,0.04700000,0.77682528,0.23476360,0.69855106
294.70499992,0.00833217,0.02496147,0.04600000,0.78337474,0.26133160,0.70922948
294.80500007,0.00764962,0.03417109,0.03900000,0.75682636,0.27333996,0.71387057
294.90599990,0.01636373,0.02700423,0.02700000,0.75050520,0.26650095,0.69491803
295.00600004,0.00823037,0.02062671,0.02000000,0.75259578,0.26573738,0.71558618
295.10599995,0.01209717,0.02133773,0.01500000,0.75722680,0.26840587,0.73227878
295.20600009,0.01589722,0.02186409,0.01300000,0.73842986,0.27572666,0.72432055
295.30599999,0.00366489,0.00016901,0.03100000,0.75794932,0.23425200,0.71299588
295.40599990,0.00053604,0.00786083,0.02700000,0.75303851,0.24449926,0.71987042
295.50600004,0.00798999,0.00176921,0.01800000,0.76214830,0.23938650,0.70947161
295.60599995,0.00443522,0.00253551,0.00100000,0.79193318,0.24341206,0.68743802
295.70600009,0.01129516,0.02219593,0.02500000,0.79191061,0.27754146,0.71391774
295.80599999,0.01255305,0.01200962,0.02100000,0.83270703,0.25728109,0.72449270
295.90599990,0.01160319,0.01229373,0.02000000,0.82538174,0.25111839,0.73663554
296.00600004,0.01364758,0.01429942,0.01200000,0.81758024,0.26971805,0.74422155
296.10599995,0.01188870,0.01504523,0.01100000,0.81258865,0.26928717,0.71073423
296.20600009,0.00322617,0.00372046,0.01500000,0.78105318,0.24788788,0.74747431
296.30599999,0.00377298,0.00161388,0.01000000,0.74930743,0.24961305,0.73674561
296.40599990,0.00511408,0.00673915,0.02600000,0.77231866,0.25288618,0.76693209
296.50600004,0.00303814,0.00630712,0.05900000,0.76592336,0.24962581,0.84160923
296.60599995,0.01531324,0.00499646,0.02800000,0.83144555,0.24567181,0.76274308
296.70600009,0.02387786,0.00925029,0.00500000,0.81989433,0.25440094,0.73708554
296.80599999,0.00941396,0.00690706,0.01000000,0.81759929,0.24548699,0.76096216
296.90599990,0.00510280,0.01119649,0.01800000,0.76405196,0.24894403,0.75852760
297.00600004,0.00118964,0.01392102,0.00500000,0.75139664,0.25033520,0.74449535
297.10599995,0.00644081,0.01486493,0.01200000,0.75298819,0.25507542,0.75250278
297.20600009,0.01121144,0.02168579,0.01700000,0.84271392,0.27985452,0.73845041
297.30599999,0.01352594,0.02176853,0.02200000,0.81740795,0.28195214,0.73404806
297.40599990,0.01558497,0.02314322,0.02500000,0.81757485,0.28789122,0.75444908
297.50600004,0.00399449,0.02619263,0.02000000,0.75783306,0.29310302,0.73482705
297.60599995,0.00411357,0.01796687,0.02500000,0.75495534,0.28541138,0.73096826
297.70600009,0.00141269,0.01755461,0.02400000,0.75831246,0.29414464,0.73755483
297.80699992,0.00049509,0.01133556,0.03600000,0.73653754,0.27727117,0.77759000
297.90700006,0.00466819,0.01734555,0.03600000,0.74128875,0.29182660,0.78498208
298.00699997,0.00674544,0.02585167,0.02300000,0.75928314,0.30140394,0.74052973
298.10700011,0.01104755,0.02310761,0.02300000,0.79863695,0.28244102,0.72978933
298.20700002,0.00737844,0.01379198,0.02200000,0.77066061,0.27273073,0.72402307
298.30699992,0.00551720,0.00582499,0.02400000,0.78078798,0.25010978,0.72872800
298.40700006,0.01310743,0.00480472,0.02500000,0.81428293,0.24620654,0.82336489
298.50699997,0.01539973,0.00305586,0.03000000,0.82330891,0.25028090,0.82861593
298.60700011,0.01614136,0.00124355,0.02400000,0.80140899,0.24585888,0.76205168
298.70700002,0.01397316,0.00268343,0.01800000,0.80491513,0.24549808,0.77772265
298.80699992,0.01715069,0.00625891,0.02000000,0.81015597,0.24498183,0.74680436
298.90700006,0.01603782,0.00446635,0.01500000,0.81149743,0.24357497,0.73021281
299.00699997,0.00843254,0.00059358,0.02100000,0.75248502,0.23567061,0.70757590
299.10700011,0.00186678,0.00246072,0.01500000,0.75848104,0.22920469,0.69716523
299.20700002,0.00164198,0.00857636,0.02600000,0.76055792,0.23733561,0.76257318
299.30699992,0.00111310,0.01960436,0.03100000,0.75114698,0.25568141,0.76651386
299.40700006,0.00273334,0.01467409,0.02800000,0.78058362,0.23341256,0.77059831
299.50699997,0.00000308,0.01212477,0.02100000,0.78744303,0.23904806,0.70524457
299.60700011,0.00241240,0.00726294,0.01200000,0.79873790,0.23613558,0.69804068
299.70700002,0.00467106,0.00331982,0.00200000,0.78576548,0.23044197,0.71920590
299.80699992,0.00111874,0.00507921,0.00700000,0.78656065,0.23387602,0.71955455
299.90700006,0.00409824,0.00508472,0.00700000,0.78244158,0.23675591,0.73008943
300.00699997,0.00368482,0.00590949,0.02300000,0.77751536,0.23304517,0.73704236
300.10700011,0.00319468,0.00936985,0.02000000,0.76114644,0.22907638,0.75335606
300.20700002,0.00115394,0.01274239,0.02200000,0.76573366,0.22414045,0.74046920
300.30699992,0.00782237,0.01625732,0.03200000,0.76111085,0.22426223,0.82368854
300.40700006,0.01178053,0.01143456,0.03000000,0.83041241,0.21739115,0.82169499
300.50699997,0.00807433,0.00376500,0.02800000,0.84098868,0.20210261,0.82851614
300.60800004,0.00933456,0.00396055,0.02500000,0.83431121,0.19460691,0.78347474
300.70799994,0.00945006,0.01167888,0.02700000,0.83061147,0.19968173,0.83718874
300.80800009,0.00682181,0.01578965,0.02400000,0.78180644,0.19277207,0.78746105
300.90799999,0.00825449,0.01522838,0.02300000,0.85337427,0.18420612,0.77660944
301.00799990,0.01257316,0.01787052,0.01300000,0.86475012,0.17995820,0.75973162
301.10800004,0.01700637,0.02278428,0.01400000,0.86530179,0.19567140,0.75830448
301.20799994,0.00498490,0.02243481,0.01500000,0.80711541,0.20958913,0.77805625
301.30800009,0.00667241,0.02334093,0.01400000,0.79456241,0.20171051,0.77357236
301.40799999,0.00243625,0.01981577,0.01400000,0.76052938,0.18593240,0.76237736
301.50799990,0.00683652,0.01991361,0.01400000,0.76525356,0.19128008,0.74926753
301.60800004,0.00627742,0.03119942,0.01400000,0.75073496,0.20927648,0.75474247
301.70799994,0.00185706,0.03542882,0.01100000,0.73283339,0.21814401,0.74930901
301.80800009,0.00179316,0.03363309,0.00900000,0.72131265,0.21287249,0.73883951
301.90799999,0.00371661,0.03037181,0.00100000,0.73186281,0.21497774,0.75923763
302.00799990,0.00297433,0.02901040,0.00900000,0.71474149,0.20625735,0.76911805
302.10800004,0.00027810,0.03075992,0.00500000,0.73207437,0.21467328,0.75871552
302.20799994,0.00513548,0.02261121,0.02900000,0.74893426,0.19804513,0.80841045
302.30800009,0.00423814,0.02261168,0.02700000,0.73946017,0.19241915,0.78724572
302.40799999,0.00583876,0.02976506,0.03200000,0.72078874,0.21654503,0.82329977
302.50799990,0.00584521,0.03367616,0.02500000,0.71519064,0.22521640,0.77088598
302.60800004,0.00218582,0.03419565,0.02300000,0.68209459,0.21884061,0.77324063
302.70799994,0.00242595,0.03349515,0.02400000,0.66014647,0.21122251,0.74609727
302.80800009,0.00183089,0.03454067,0.01700000,0.66666749,0.21460918,0.70575101
302.90799999,0.00555919,0.03346260,0.01600000,0.65915336,0.21116690,0.69767887
303.00799990,0.00837274,0.02901977,0.02000000,0.73249669,0.19877396,0.69344319
303.10800004,0.01207901,0.02887555,0.02700000,0.73609926,0.19944563,0.70341185
303.20799994,0.01219424,0.02901431,0.03200000,0.76046756,0.20473379,0.74505111
303.30800009,0.01131885,0.02900868,0.03600000,0.75573584,0.21316560,0.78759641
303.40899992,0.00799743,0.02643901,0.02700000,0.74054267,0.22096524,0.68979497
303.50900006,0.00395567,0.01751350,0.02100000,0.68820551,0.20865765,0.66923960
303.60899997,0.00124192,0.02570910,0.01800000,0.68684154,0.21821978,0.67497672
303.70900011,0.00767464,0.01717294,0.01700000,0.69073557,0.20934122,0.67383489
303.80900002,0.00250865,0.03379522,0.03200000,0.63566204,0.22802831,0.73521994
303.90899992,0.00032469,0.03690765,0.04500000,0.64009491,0.25076851,0.73311892
304.00900006,0.00378397,0.01156207,0.04300000,0.60192502,0.21859078,0.73218299
304.10899997,0.00648782,0.03624691,0.03800000,0.59892955,0.25838057,0.70503333
304.20900011,0.00161691,0.01781364,0.03500000,0.59648061,0.22518786,0.68905635
304.30900002,0.01151097,0.03743458,0.02300000,0.64143292,0.25808903,0.60548751
304.40899992,0.01402083,0.04039637,0.02100000,0.64711703,0.26105720,0.60916419
304.50900006,0.01262032,0.01819828,0.01700000,0.66154791,0.22440269,0.60541061
304.60899997,0.00319087,0.04219951,0.02900000,0.57193397,0.25696150,0.64656034
304.70900011,0.00156418,0.01876708,0.03700000,0.57382104,0.22742733,0.66597154
304.80900002,0.00141521,0.03738940,0.04100000,0.59426977,0.26271389,0.66562048
304.90899992,0.01112173,0.03758347,0.03200000,0.63256631,0.26435499,0.67544335
305.00900006,0.01208540,0.02452006,0.02500000,0.63335023,0.23861839,0.67674125
305.10899997,0.00277368,0.04092171,0.02300000,0.60453306,0.27408917,0.63679586
305.20900011,0.00656876,0.02242814,0.02300000,0.61154121,0.24187853,0.66122357
305.30900002,0.00832384,0.04461529,0.02700000,0.65553447,0.27349514,0.72277084
305.40899992,0.00276331,0.05022494,0.02100000,0.59878346,0.28117202,0.65776188
305.50900006,0.00299776,0.01343069,0.01200000,0.61534419,0.23957719,0.64038770
305.60899997,0.00144269,0.05523594,0.01400000,0.58701497,0.28466113,0.65426500
305.70900011,0.00262212,0.01443795,0.01900000,0.58677578,0.23993514,0.66059944
305.80900002,0.00219422,0.04942879,0.02200000,0.58997026,0.29079452,0.70263894
305.90899992,0.00226600,0.05108890,0.02100000,0.60837709,0.29299346,0.70080109
306.00900006,0.00052675,0.01209473,0.01900000,0.60517272,0.23892693,0.69670801
306.10899997,0.01117896,0.05892038,0.03100000,0.66222112,0.29313624,0.74263089
306.21000004,0.00409805,0.02280759,0.02600000,0.62112965,0.24810347,0.73085082
306.30999994,0.00320975,0.02374758,0.02800000,0.59740496,0.24662193,0.73262524
306.41000009,0.00395256,0.01599960,0.01100000,0.58692757,0.23856739,0.64976460
306.50999999,0.00621148,0.01987756,0.00800000,0.63381881,0.23604501,0.68168254
306.61000013,0.00486346,0.02004262,0.01300000,0.57504901,0.23905269,0.69313752
306.71000004,0.00474654,0.02919127,0.01500000,0.57345598,0.25152373,0.67916305
306.80999994,0.00622778,0.03941719,0.01200000,0.65111714,0.28257634,0.70110784
306.91000009,0.00272160,0.03299292,0.00200000,0.59941635,0.27118939,0.69361924
307.00999999,0.00658187,0.02613922,0.01100000,0.67061167,0.26676800,0.72739330
307.11000013,0.01017366,0.02494126,0.01600000,0.68782342,0.26922902,0.73363218
307.21000004,0.00649659,0.02363566,0.01500000,0.69147386,0.26949194,0.74297975
307.30999994,0.00147750,0.03212829,0.01100000,0.62379675,0.27701669,0.76242646
307.41000009,0.00313346,0.04110123,0.00400000,0.65058402,0.29024504,0.76026403
307.50999999,0.00928950,0.03973607,0.00000000,0.69664287,0.29128338,0.77435846
307.61000013,0.01108265,0.03421951,0.00400000,0.68004032,0.29377067,0.80160065
307.71000004,0.00531859,0.02839793,0.00500000,0.72387148,0.28001372,0.83025174
307.80999994,0.00790470,0.02541192,0.00100000,0.70708987,0.27181079,0.81280835
307.91000009,0.00290049,0.02583848,0.00000000,0.63398278,0.26204773,0.82382815
308.00999999,0.00676151,0.02352832,0.00300000,0.68769523,0.26275176,0.80524640
308.11000013,0.00446109,0.02376781,0.00400000,0.67679093,0.26134059,0.77522062
308.21000004,0.00453098,0.02667790,0.00900000,0.66062534,0.26593410,0.78241312
308.30999994,0.00258793,0.02979048,0.00800000,0.60519216,0.27336766,0.76181663
308.41000009,0.00171308,0.03067972,0.00500000,0.58574715,0.27671295,0.76445687
308.50999999,0.00433842,0.02952064,0.00800000,0.65660467,0.26895621,0.75950371
308.61000013,0.00157188,0.03088736,0.00900000,0.61476611,0.26683843,0.76611439
308.71000004,0.00628611,0.03186432,0.02000000,0.67519584,0.28234206,0.80703365
308.80999994,0.00673213,0.03023208,0.02300000,0.68133044,0.26551707,0.80784710
308.91000009,0.00367812,0.02859373,0.02200000,0.64950215,0.26014886,0.78867212
309.00999999,0.00219495,0.02751258,0.01200000,0.65756905,0.25869564,0.79279423
309.11100006,0.00285110,0.02565777,0.00200000,0.68083820,0.26094322,0.75254587
309.21099997,0.00244671,0.02548987,0.00100000,0.67422346,0.26398425,0.76447301
309.31100011,0.00057003,0.02451806,0.00300000,0.68918010,0.26028027,0.75200667
309.41100001,0.00205581,0.02261468,0.00200000,0.70494758,0.26153409,0.74999748
309.51099992,0.00158934,0.02353793,0.00000000,0.72884929,0.25881175,0.73648167
309.61100006,0.00009957,0.02132815,0.00100000,0.73438442,0.24903461,0.74020246
309.71099997,0.00072281,0.02139153,0.00800000,0.71718386,0.24729738,0.75624645
309.81100011,0.00069246,0.02259293,0.00800000,0.69046862,0.24276598,0.73506571
309.91100001,0.00110123,0.02037124,0.00300000,0.68282133,0.24066199,0.69824193
310.01099992,0.00132123,0.01696657,0.00900000,0.68802849,0.23101059,0.70371477
310.11100006,0.00146409,0.01776391,0.01800000,0.67066467,0.22470841,0.73334148
310.21099997,0.00042999,0.01959630,0.01100000,0.70271953,0.22283069,0.74216103
310.31100011,0.00581467,0.01874806,0.00500000,0.75755800,0.21850834,0.69913971
310.41100001,0.00147138,0.02017114,0.00300000,0.72031501,0.22799909,0.68086070
310.51099992,0.00079987,0.02078846,0.00600000,0.73193113,0.23404025,0.66437737
310.61100006,0.00010578,0.01880396,0.00300000,0.73103385,0.23542848,0.64065564
310.71099997,0.00049530,0.01750699,0.00500000,0.74301626,0.23041959,0.60455166
310.81100011,0.00032880,0.01539779,0.00600000,0.71548581,0.22425461,0.56725567
310.91100001,0.00192327,0.01431052,0.01300000,0.74950620,0.22394970,0.62369657
311.01099992,0.00165472,0.02369624,0.00300000,0.76686629,0.25313058,0.57178074
311.11100006,0.00347986,0.02370297,0.00100000,0.80423575,0.24599244,0.57818238
311.21099997,0.00059116,0.02680262,0.00200000,0.82394239,0.24934509,0.60988172
311.31100011,0.00204773,0.02098611,0.00600000,0.82179878,0.22515740,0.60942364
311.41100001,0.00178662,0.01878318,0.00800000,0.80980297,0.21549814,0.63902796
